Column 1,Column 2,Column 3,Column 4,Column 5,Column 6
Mbnl2,0,10.780265539,0,0,-10.41487356
Mbnl3,0,0,0,0,17.537532285
Mboat2,0,-8.301815629,-15.79978888,0,0
Mbp,0,-1.049754499,14.278544984,0,0
Mbtd1,0,0,-8.470134063,-9.137582304,0
Mbtps1,0.9626543633,-19.1362746,-18.63605347,0,0
Mcam,29.995227095,0,9.9613358053,0,0
Mcat,8.5725062583,0,0,0,0
Mcc,0,-14.75653985,-12.06190973,-20.91912656,-14.5395032
Mccc1,0,-8.277176953,-10.94605736,-10.40682744,-8.648971583
Mccc2,0,8.93363807,-14.74219221,-8.993521331,-9.393940011
Mcee,0,0,-18.62529365,0,0
Mcemp1,11.819827998,0,18.421293051,16.988715691,10.972082721
Mcf2l,0,0,0,-25.66876637,-41.78077629
Mcfd2,0,-2.059796744,0,0,0
Mcl1,0,12.889837307,22.768945945,11.840975673,0
Mcm2,0,0,0,33.930436205,56.072814023
Mcm3,0,0,0,37.331649376,54.361381364
Mcm4,0,-6.837507634,0,15.607370343,37.915881527
Mcm5,0,0,9.6198146789,58.638720537,74.320128573
Mcm6,0,0,0,31.6091737,46.007159524
Mcm7,10.610034547,0,0,19.620703503,41.224994139
Mcm8,0,-16.6240243,0,21.591808122,29.616095359
Mcm9,0,0,11.937933599,0,0
Mcm10,0,27.998487341,28.355152778,47.365450245,58.196288955
Mcmbp,15.0578825,0,0,0,0
Mcoln2,0,39.068462132,45.20951274,23.912769119,0
Mcoln3,0,0,-21.83903971,0,0
Mcph1,0,0,0,13.108357439,18.94236129
Mctp2,0,19.696457897,15.486208168,0,20.390477675
Mcu,0,-7.883534017,0,8.3984948132,0
Mcub,0,0,0,11.53740977,7.8879611471
Mcur1,0,9.3802907353,15.205190478,14.617670442,9.7316787411
Mdfic,1.9059439517,8.4935905287,0,0,0
Mdh1,-12.55984768,0,0,0,0
Mdh1b,-38.09664723,0,-9.483402124,-13.01705673,-12.91975122
Mdk,0,10.398931016,23.31268229,0,15.858460142
Mdm1,0,-4.270931535,0,0,0
Mdm2,0,0,6.4398888274,0,0
Mdm4,34.257850243,-1.421436021,11.586398226,0,0
Mdn1,11.058179293,-0.404513379,0,0,0
Mdp1,0,0,0,6.37509499,12.980030819
Me1,0,10.000988443,-18.86228247,-1.896521726,-12.81245356
Me3,0,0,0,0,-12.34753958
Mea1,9.1353233717,0,0,0,0
Meaf6,-11.18628293,0,0,0,0
Mecom,0,-0.492019998,-18.99761202,-18.12723498,-16.60419743
Mecp2,0,-0.053892522,0,0,-14.8673717
Mecr,9.1353233717,0,0,0,0
Med1,12.23169771,-2.362990161,0,0,0
Med7,0,15.430048087,50.383101855,18.445465057,36.285230338
Med9,0,0,0,11.33544533,11.93470346
Med11,0,0,0,0,6.9489595507
Med13,-11.819828,18.1766423,8.6333788396,0,0
Med14,0,17.351569312,-1.161142809,0,9.2052399911
Med19,0,0,0,13.493671996,0
Med20,0,-10.60956462,0,0,0
Med25,0,-8.707424803,-10.75383606,0,0
Med27,12.23169771,0,0,0,0
Med30,-9.56524068,0,0,0,0
Medag,0,0,0,15.696538648,0
Mef2a,8.5725062583,-15.70372553,0,0,-5.277668659
Mef2c,0,0,-12.59229832,0,0
Mef2d,9.1353233717,0,-1.079490583,-6.06890385,2.9635939683
Mefv,16.026565635,46.808225315,69.012399517,63.977384379,37.419990513
Meg3,0,0,-20.98854285,0,0
Megf6,0,-16.90434001,-25.12853757,-20.33301374,-26.33883125
Megf8,11.819827998,0,-12.63173958,0,0
Megf9,0,-2.944470515,-19.87633452,0,-8.658505933
Megf11,0,0,0,0,-0.934262079
Meig1,-25.90644237,0,-19.33026591,0,0
Meikin,0,0,23.948361888,0,0
Meis1,-12.85254532,-13.87175308,-14.44426753,-13.27143261,-15.80148522
Meis2,0,0,-7.892215165,-12.72720297,-18.13330082
Mela,0,0,0,31.505758711,0
Melk,0,0,0,58.741740751,82.677856716
Memo1,0,-15.47095726,0,12.506021642,17.403542479
Meox1,10.03774191,0,0,-10.62086963,-12.25234197
Meox2,0,-19.96585409,-17.81703866,0,0
Mepce,0,0,0,-8.747697068,0
Mertk,0,10.033656201,0,0,-16.37789992
Mesp1,-28.79948063,-21.39168072,-28.86849792,-60.72008679,-48.03381061
Mesp2,0,-16.96245994,-9.496327963,-21.92599892,-18.74774333
Mest,0,-6.325642875,-23.09296843,0,0
Met,-28.31588802,-11.57321654,-18.13688969,-22.18468123,-29.69753752
Metap1,0,0,0,8.1681679974,8.9187856337
Metap1d,-20.38951438,-8.178160395,-15.20530252,0,0
Metrn,0,0,0,0,13.59895903
Metrnl,0,0,25.572856279,30.562036397,0
Mettl1,0,0,12.602041313,13.629111785,0
Mettl2,-9.998720163,0,0,0,0
Mettl7a1,0,-16.48322087,-57.23360203,-47.57570204,-46.21364807
Mettl7a2,0,-14.27014439,-56.59349774,-44.37184523,-34.14631877
Mettl9,9.5181530217,0,0,0,0
Mettl21a,0,-7.544776193,0,0,0
Mettl24,0,0,-39.05251984,-19.34914091,-11.98438994
Mettl26,-19.44386761,0,-17.30960284,-8.05486148,0
Mettl27,0,-9.281098702,-26.30037269,-27.13404249,-12.13497788
Mex3a,0,0,0,15.287065333,33.719247242
Mex3b,0,-18.25539383,-25.00039238,-12.20829217,0
Mex3c,0,6.657003766,0,0,0
Mfap2,0,0,-12.29675322,0,0
Mfap3l,0,-25.53318372,-35.65035343,-28.42818173,-27.41457162
Mfap4,28.811098115,0,-30.48500779,0,0
Mfap5,0,0,-19.69326906,0,0
Mfge8,-27.01893096,-8.764019835,-11.63087531,-18.36793296,-10.49557636
Mfhas1,11.359041115,0,0,0,-8.476570326
Mfng,12.458637323,0,0,0,0
Mfsd1,0,0.8620545505,0,0,0
Mfsd3,-7.609516157,0,0,0,0
Mfsd4b4,0,0.4642170193,0,0,0
Mfsd6,0,0,-11.31599792,0,0
Mfsd7a,0,0,25.675369865,9.8764645159,0
Mfsd8,0,8.1186265327,0,0,0
Mfsd12,0,0,-11.95607898,0,0
Mfsd14a,7.6095161567,0,0,0,0
Mfsd14b,0,9.731195874,0,0,0
Mga,0,0,0,-12.2676553,-12.08842125
Mgam,0,0,0,0,-17.0384108
Mgat1,17.225353782,0,0,0,0
Mgat3,-11.81078183,-14.66686816,-11.28397316,0,-14.37836084
Mgat4a,0,12.113118676,31.072799504,29.525245838,23.370078565
MGC7817,0,0,0,-9.196279437,0
Mgea5,13.769097738,0.3825238047,0,-11.77930071,0
Mgl2,0,0,-22.45403454,-44.71718257,-42.40172603
Mgll,0,-9.821025195,-30.98645909,-16.33920517,-15.51476176
Mgp,0,0,0,25.662778982,0
Mgst1,0,-22.37308882,-10.35277618,-21.13026136,-24.44760203
Mia,-11.35904112,-18.35039303,-26.77311355,-36.66391294,0
Mia3,-10.90208186,0,0,-18.76067716,-12.39714256
Mib1,0,-9.201961983,-20.91288572,-10.31670865,-8.053208614
Mib2,0,0,-13.53187613,-9.890283278,-8.289798997
Mical1,0,0,0,0,12.683345637
Mical2,-15.07258959,10.795495405,0,0,0
Mical3,0,1.0206695767,0,0,0
Micalcl,0,0,-10.57763754,-33.27300228,-20.20312076
Micall1,0,-11.73589677,11.520713541,13.202876232,2.3906074217
Micall2,0,19.324847336,0,0,0
Mid1,0,3.132676098,0,0,0
Mid1ip1,0,-17.13378059,-21.86942132,-12.18111416,-17.52415676
Mid2,0,-6.539136447,-27.05243251,-17.75845625,-22.11157504
Mier1,0,-5.782525105,0,0,0
Mier3,0,3.8097199993,0,0,0
Miga1,0,8.5137745935,-8.338636463,0,-8.277658634
Mill2,1.2381499533,0,0,0,-24.21390668
Mindy1,9.1353233717,0,0,0,-10.91089078
Mindy2,0,2.6378059407,-9.961908785,-9.785962701,0
Mindy3,-3.2765166,0,15.8453627,0,0
Mink1,11.819827998,0,0,0,0
Minos1,0,0,0,0,-4.889417839
Mipol1,0,-6.022128072,0,0,-14.33093803
Mir99ahg,11.443271128,-4.129307139,-23.73671112,-30.64228212,-21.11041661
Mirt1,32.238752255,24.560481999,0,0,0
Mis18a,0,3.4841224949,0,0,18.028699036
Mis18bp1,0,0,0,42.682253306,78.834461663
Misp,0,29.831629735,72.88314014,47.158121517,21.207284663
Mitd1,0,48.578816676,60.176643043,43.103227025,19.794563946
Mki67,0,-15.84224461,0,55.370607409,89.686741771
Mkl2,0,-14.84220813,0,-9.599276581,-11.04764038
Mkln1,0,0,0,0,-8.88690401
Mknk2,0,-7.532593929,0,0,0
Mkrn1,0,-5.557273209,0,0,0
Mkrn3,0,-4.746868364,0,0,0
Mlana,0,0,0,-20.88040083,0
Mlc1,0,-21.95739983,-31.12290935,-32.77917638,-19.99147282
Mlec,0,0,15.710253506,35.330479773,34.704045461
Mlf1,-19.74535792,0,0,0,-10.14923086
Mlf2,10.03774191,0,0,0,0
Mlh3,0,-5.568791687,-12.9561039,0,0
Mlkl,10.902081862,39.450948812,74.004883768,63.595094788,39.813648499
Mllt3,-8.09619576,0,0,-16.63096056,0
Mllt6,0,0,-15.11170991,-22.50579866,-9.453913919
Mllt11,0,-14.90981347,0,14.711783294,12.939172074
Mlxipl,-9.998720163,0,-17.77389125,-25.70538452,-33.43221671
Mm.34752,0,-0.296148779,0,0,0
Mm.37727,0,-1.742724711,0,0,33.64885805
Mm.37993,0,0,0,0,-8.155324323
Mm.49211,0,5.2943774164,-15.374695,-15.6445193,0
Mm.52682,0,0,-10.72811496,-19.02346278,-11.94390724
Mm.119880,0,-6.928558995,0,0,0
Mm.126353,0,0,-9.359163165,0,0
Mm.133618,0,0,0,0,-7.992019829
Mm.133686,0,-0.894000836,-15.07872741,-12.35926198,0
Mm.149958,0,0,0,0,-19.08016265
Mm.178550,0,0,-15.01595613,-17.70638599,0
Mm.200770,-9.998720163,-2.242545685,0,-11.26187655,0
Mm.205200,0,0,0,-9.724649016,0
Mm.209583,0,0,0,-10.22231436,-8.814612953
Mm.209823,0,6.756663308,0,0,0
Mm.220714,0,0,0,0,-19.04184188
Mm.227768,0,-11.89534421,-53.16261523,-28.57074945,0
Mm.229210,21.502572963,0,0,0,0
Mm.233522,-10.90208186,0,0,0,0
Mm.236573,0,-6.053687957,0,-20.17837538,-16.10889475
Mm.245291,0,-1.628409762,-16.20053139,-14.7721475,0
Mm.245776,0,0,0,0,31.825118319
Mm.269279,0,-13.36495795,0,0,0
Mm.285569,0,0,-13.47217482,-18.56180644,-15.07347075
Mm.293875,0,0,0,0,-9.542952091
Mm.295311,0,10.471314335,0,0,0
Mm.321865,-12.99322274,0,0,0,0
Mm.327218,0,0,0,18.505986311,47.387158409
Mm.336329,0,2.5304533227,-13.85743853,0,0
Mm.340315,-11.41787125,0,0,0,0
Mm.353619,24.339803942,0,0,0,0
Mm.355125,-16.61284106,0,0,0,0
Mm.361496,0,0,22.086610564,13.774715826,0
Mm.369503,14.713585348,30.551593413,29.778429664,0,0
Mm.374075,0,0,-9.131899606,-16.45732441,-15.59149365
Mm.375686,0,0,25.770370228,0,34.049136834
Mm.378119,0,-4.096016674,9.668945,0,0
Mm.378981,0,-16.29116735,0,-11.38214199,-7.937428264
Mm.380833,0,0,11.10638949,26.283710637,37.632646376
Mm.380917,0,0,-14.04471033,-18.20889468,-24.54870888
Mm.381185,0,0,0,0,-15.1361965
Mm.381313,0,0,0,-9.978466969,0
Mm.384193,0,0,-12.39577473,-20.36822975,-14.94204622
Mm.387085,11.443271128,0,0,0,0
Mm.445841,10.610034547,0,0,-18.12624237,-16.19593124
Mm.446457,0,0,0,-20.86327077,-13.94318852
Mm.455203,0,0,0,-11.22082305,-7.196704733
Mm.462174,-12.85254532,0,0,0,0
Mmaa,0,-6.480520809,-7.759592624,-13.58274257,-12.30646435
Mmab,0,-18.49696683,0,15.245331791,17.218921992
Mmd,0,-7.858534562,-17.08038605,0,11.850238675
Mme,9.5181530217,-31.4696363,-44.6570957,-24.91696269,-15.50859579
Mmgt1,0,-14.23952379,-34.34493057,-10.59047735,-6.966144188
Mmp2,0,0,0,0,17.600171553
Mmp3,0,0,30.137629483,31.729651932,0
Mmp8,-17.19039617,31.337638265,60.933795151,60.940529499,29.28931334
Mmp9,16.47099129,0,0,0,0
Mmp10,0,0,0,0,52.090334069
Mmp11,0,-33.76330877,-34.80288891,0,0
Mmp13,0,49.760483258,29.982474727,25.401161553,29.043353349
Mmp14,0,0,31.775527264,42.769926149,41.34628454
Mmp15,0,-22.73767464,-32.65419213,-27.52325652,-24.14589409
Mmp19,0,0,36.415632116,39.352571141,0
Mmp23,-10.87136136,0,0,0,0
Mmp25,0,17.418212407,31.576424875,0,18.519803549
Mmp28,0,0,0,-19.81412258,-27.97910466
Mmrn2,0,-7.407181623,-19.15434128,0,0
Mms19,8.5725062583,0,0,0,0
Mms22l,0,1.1597466287,0,39.896055113,60.639057632
Mob1a,9.5181530217,10.741362731,0,0,0
Mob1b,0,0.7932628644,-6.756544096,0,0
Mob2,9.1353233717,0,0,0,0
Mob3a,15.0578825,0,0,0,13.745276592
Mob3b,0,4.6750299273,-11.53927248,-13.87290303,-21.07788063
Mob3c,0,19.940101638,0,0,0
Mocos,0,0,23.029708095,0,0
Mocs1,10.494721155,0,9.6430447311,0,0
Mogat1,-10.03774191,0,0,-22.48914015,-30.45711431
Mogs,0,0,0,0,8.2399226186
Mon1b,-7.609516157,0,0,0,0
Mon2,0,2.1828884885,0,0,0
Morc1,0,15.532648627,38.457941103,0,0
Morc2a,0,9.044837644,4.8490730692,0,0
Morc3,0,27.360931983,35.813222628,0,0
Morc4,0,0,-6.227676755,0,0
Morf4l1,11.359041115,0,0,0,0
Morn1,0,0,-10.78697427,-26.82897083,-22.20410814
Morn3,0,0,0,-10.06688536,0
Morn4,-10.17662551,0,0,0,0
Morn5,-47.07867487,0,0,0,0
Mospd1,-10.03774191,0,0,0,0
Mospd2,13.611442323,9.8028200887,0,0,-8.810998847
Mospd3,9.5181530217,0,0,0,0
Mov10,0,23.744887211,30.228547361,0,0
Mpdu1,0,0,0,0,7.5461041839
Mpdz,0,0,-6.229573099,0,0
Mpeg1,0,25.694900657,58.674271243,31.213973363,30.236165555
Mphosph8,0,0.4137199128,0,0,0
Mphosph9,0,-3.168800112,0,0,20.096804899
Mphosph10,20.759104075,10.061561029,0,10.055175021,0
Mpi,0,0,0,12.691492767,12.061282961
Mplkip,-23.40844699,-2.605391295,0,0,0
Mpp1,0,-1.925900745,10.758464499,0,0
Mpp3,-13.89305681,0,0,0,0
Mpp5,0,6.2809891367,-8.045765661,-13.25404465,-17.59575767
Mpp6,0,11.190146563,0,15.262703672,0
Mpp7,0,1.67573116,-11.25799084,0,-9.790574414
Mpped2,0,0,-19.58343689,-26.3064862,-16.98023303
Mpst,0,0,-11.74816034,0,0
Mpv17,0,0,-13.82011707,0,0
Mpv17l,-18.96855727,0,-16.35178176,-7.923562937,0
Mpzl1,0,-9.196218212,-19.46277155,0,0
Mpzl2,0,1.5807897693,6.4176996317,0,0
Mpzl3,0,0,7.7521658469,11.68353479,14.012318919
Mr1,0,-1.726778111,0,0,0
Mrap,0,15.108052163,0,0,0
Mrc1,-45.72718626,0,-35.18315899,0,0
Mrc2,0,-13.61313296,-28.76827799,0,0
Mre11a,0,0,10.114414187,20.544372498,26.643801958
Mrgpra2b,1.56208995,35.954469379,35.124653565,24.531360058,0
Mrgprf,-12.47878606,-15.01037896,0,0,0
Mri1,-12.23169771,-17.54719611,0,0,0
Mrnip,0,-14.53759662,-15.48178835,0,8.9352945898
Mroh1,0,-9.705588787,0,0,0
Mrpl1,0,0,3.8835345067,14.483631783,7.5672975023
Mrpl10,9.5181530217,0,0,0,0
Mrpl15,14.755791648,-2.282215987,0,8.7750565645,6.2202134
Mrpl16,0,0,0,0,10.102343086
Mrpl17,0,0,0,5.9930648374,-6.804477221
Mrpl18,0,-3.459591852,0,6.9859690828,16.417099883
Mrpl19,0,0,0,9.1003711025,9.1879109051
Mrpl21,0,0,0,7.8023978441,9.0422221072
Mrpl27,0,0,0,10.80104124,0
Mrpl30,0,0,11.612120012,0,0
Mrpl32,0,0,0,13.072501215,0
Mrpl34,0,0,-12.63970067,0,0
Mrpl35,0,0,0,16.058379137,15.588358799
Mrpl36,0,-9.964281526,0,0,0
Mrpl38,-10.61003455,0,0,0,0
Mrpl40,-10.87136136,0,0,13.329986991,14.373248479
Mrpl42,12.23169771,0,0,15.45571127,10.422601848
Mrpl44,0,-1.588157879,0,0,0
Mrpl45,0,0,0,18.67283318,12.230997192
Mrpl46,10.03774191,0,0,0,0
Mrpl47,0,0,0,16.456535656,0
Mrpl49,-8.572506258,-8.790664359,0,8.6737942319,4.9964963717
Mrpl52,-13.36412428,0,9.6799034593,0,0
Mrpl54,0,0,0,9.0644837158,15.084489272
Mrpl58,9.9987201633,0,0,0,0
Mrps10,0,0,0,7.4113938184,0
Mrps11,0,0,0,0,10.744540459
Mrps15,0,0,0,6.686387396,0
Mrps16,0,0,0,0,8.5417812931
Mrps18b,0,0,15.024712147,17.559932901,0
Mrps18c,-8.572506258,0,0,13.992783783,9.7266908673
Mrps22,-11.67689563,0,0,14.657387771,11.668089823
Mrps23,0,0,0,0,13.091107166
Mrps25,0,-5.195693981,0,-8.841034337,-4.5543207
Mrps28,10.902081862,0,0,0,0
Mrps36,-12.23169771,0,0,0,0
Mrs2,0,0,8.9585866874,17.412232451,13.18449647
Mrto4,0,0,8.1851829625,16.155419325,8.573041318
Ms4a1,16.559362002,0,-17.71433993,0,0
Ms4a4b,14.755791648,26.483046014,67.332011724,36.742557896,78.698308873
Ms4a4c,0,42.17655524,81.280721067,75.505503108,50.684367262
Ms4a4d,0,41.604694257,68.776111053,40.743882193,0
Ms4a6b,0,24.082139651,64.462700599,62.415722163,56.087275613
Ms4a6c,0,38.584687744,78.928175968,74.789212402,51.176177865
Ms4a6d,0,35.13185177,83.416335091,78.580826971,59.274820571
Ms4a7,-27.40724132,0,52.138597589,81.587593829,80.297924691
Ms4a8a,0,4.5249876673,41.729276494,24.697123583,0
Ms4a14,0,0,15.628463104,45.624033612,62.950370653
Msantd1,0,15.584714843,0,0,0
Msh2,11.883541295,0,-16.00753278,0,0
Msh5,7.6095161567,0,0,0,0
Msh6,-9.518153022,0,0,-9.173439636,6.3311796873
Msi2,0,-2.890039144,-11.43626691,-22.65584603,-20.4776265
Msln,0,0,0,23.145154282,0
Msn,15.418678805,10.891648133,12.510525372,0,0
Msr1,0,56.133000937,73.451852803,73.997989518,67.152173239
Msrb1,0,0,11.576407898,0,0
Msrb2,-7.609516157,0,-11.14703259,0,0
Mst1r,0,0,17.449347368,0,0
Mszf81,-16.12705539,0,0,0,0
Mt1,-10.08353198,41.296861119,56.685011696,28.123687439,0
Mt2,0,43.804279648,78.005663645,61.406723484,35.371172177
Mt3,0,0,0,0,14.823671146
Mta3,1.525807215,0,0,-11.11921343,0
Mtbp,7.0989047817,0,0,13.646402718,20.718285413
Mtch1,0,-16.80813074,-15.00929748,-8.30811317,0
Mtch2,0,0,0,0.269496075,0
Mtcl1,13.893056807,-12.59561455,-22.69833239,-31.66004416,-31.64421071
Mtdh,5.5129477133,0,0,-8.600436615,0
Mterf2,0,-10.7957132,0,-7.437707019,0
Mterf4,0,0,0,-13.75636408,-8.576062488
Mtf2,24.35226385,0,0,0,0
Mtfp1,0,0,-9.346466627,0,0
Mtfr2,0,10.656254557,19.355932146,51.264723824,81.770307915
Mthfd1,14.727627262,-11.5498837,0,-11.20784626,-11.26289905
Mthfd1l,0,-24.13281643,0,3.8285738563,21.188848483
Mthfd2,15.206257678,26.448238468,65.723494332,57.526691606,51.490356331
Mthfd2l,0,0,-13.77959236,-10.90191492,0
Mthfr,0,6.8922139687,44.548452129,0,0
Mthfs,-7.609516157,0,0,-6.629730511,0
Mthfsd,0,-13.25356089,0,0,0
Mtm1,-1.621042252,23.022459546,-2.464515797,0,-5.882945921
Mtmr1,0,-8.893078119,0,0,0
Mtmr2,8.09619576,0,0,0,0
Mtmr3,0,0,0,-9.406123867,0
Mtmr6,-3.604666565,0,0,0,0
Mtmr9,0,0,7.5966774968,17.080276766,14.355954367
Mtmr10,0,1.819845417,0,-8.400597465,-10.91148988
Mtmr11,0,0,0,15.488258355,0
Mtmr12,0,0,-9.646585116,-17.31143759,0
Mtmr14,0,11.876678509,0,0,0
Mtor,0,0,0,9.8323096081,0
Mtpn,0,8.3741261612,13.825344952,21.848483803,16.423103392
Mtr,0,0,0,16.435485144,16.816531068
Mtrf1,0,-3.146589972,0,0,0
Mtss1,13.769097738,-28.56483938,-28.25132476,-15.92173228,0
Mtss1l,0,-11.84111437,-29.15955237,-13.95121128,0
Mturn,0,-10.14892761,-55.50067714,-53.81174469,-39.72934754
Mtus1,0,-21.61384246,-18.32496032,-15.28014656,-20.87932733
Mtx3,0,-21.71606505,-19.04342166,-16.59918426,0
Muc1,-14.62989297,-23.4494713,-13.73955154,-20.87424834,0
Muc4,0,24.524487003,41.879783254,42.012128042,17.101199102
Muc5ac,0,0,0,20.290977366,0
Muc16,-13.86808676,-15.68302591,-12.35448725,0,0
Muc20,0,-16.8921347,0,0,0
Mug2,0,-5.603397947,-14.85994003,-33.5696236,-32.40982832
Mul1,-8.09619576,0,15.288901342,3.2998379472,0
Mum1,0,-6.713146445,-14.29363791,-11.31218391,0
Mum1l1,0,-4.425294149,0,0,0
Mustn1,0,0,0,0,-13.06460895
Mut,0,-10.74578326,-10.25788863,-13.74215135,-10.64087373
Mutyh,0,4.102373555,0,0,0
Mvb12a,0,0,15.366749342,0,0
Mvb12b,0,0,-18.61446325,0,0
Mvd,15.0578825,0,0,0,0
Mvp,11.443271128,15.656151119,32.338721979,12.955507174,0
Mx1,0,77.960842723,98.813964938,83.174657369,63.657102469
Mx2,0,66.685050417,95.945632817,73.066429146,43.031068893
Mxd1,0,30.202644969,54.054928838,0,0
Mxd3,0,0,0,47.896386579,85.402201727
Mxd4,-8.09619576,-11.33018096,0,0,0
Mxi1,0,-5.40870555,-27.76111032,-12.99310464,-10.56102844
Mxra7,0,-8.556159047,-21.39829578,-11.30470244,-10.97808606
Mxra8,-13.81488781,-9.482565434,-14.51333491,0,0
Myadm,-9.998720163,0,0,0,0
Myb,0,-13.38630632,0,0,0
Mybbp1a,0,0,11.32263905,12.665402545,0
Mybl1,0,0,0,0,18.206657159
Mybl2,0,0,0,27.584201217,58.923328849
Mybpc2,-12.23169771,14.182145691,0,9.8880068405,0
Mybph,0,17.427613333,0,0,0
Mybphl,-32.7687652,0,0,0,0
Myc,32.355690885,48.673624043,47.358401602,40.149030482,24.437447593
Mycbp2,9.5181530217,11.423152663,10.310995153,0,0
Mycbpap,-12.12597432,0,-9.086900922,-21.53833985,-20.86654426
Mycn,-12.23169771,0,0,0,0
Myct1,0,-13.18734073,-16.44543632,-13.97894917,0
Myd88,0,38.674972074,53.445860264,27.337976985,17.142770007
Mydgf,0,0,0,13.539365374,10.7358172
Myef2,10.610034547,0,0,0,0
Myh4,-33.22568212,0,0,0,0
Myh7,-14.883876,-28.73289104,-56.49027405,-56.65822295,-34.26501526
Myh8,-16.50622615,0,0,0,0
Myh9,0,-2.353239516,0,0,0
Myh10,0,-17.97552223,-39.980232,-15.80134193,-20.55523159
Myh11,0,0,0,0,-22.29360623
Myh14,0,-9.605637489,-14.91657873,-19.21588593,-13.80607137
Myl1,-32.85477343,0,0,0,0
Myl3,-16.28017531,0,0,0,0
Myl4,-16.54161208,0,0,0,0
Myl6,9.1353233717,0,0,0,0
Myl6b,0,-8.725384904,0,-9.891097051,0
Myl7,-16.52390017,0,0,0,-25.7941452
Myl9,0,0,-12.23608115,0,-17.95180213
Myl12b,0,0,-14.23974667,-12.30552957,0
Mylip,0,4.95451947,-8.830298124,-17.65802638,0
Mylk,0,-17.39971179,-10.23146976,-12.95462125,-15.95970502
Mylk4,-22.61057266,0,0,0,0
Myo1b,-21.97679035,0.8453421113,-30.49373921,-23.46349836,-20.36145262
Myo1c,0,0,0,0,-10.50659988
Myo1d,-17.61434878,-19.43616248,-10.49922629,-13.63387626,-14.57392038
Myo1e,0,-24.1379698,-5.980819682,0,0
Myo1f,1.5106325183,0,22.123634206,17.033877659,32.558608461
Myo1g,0,0,15.026768442,0,0
Myo5a,0,0,0,15.226886261,30.728783838
Myo5b,0,-6.994786445,-9.821346854,0,-11.48697522
Myo5c,0,2.497751484,-19.97897367,-21.65111757,-22.15867869
Myo6,8.09619576,-0.357706346,-21.97504506,-18.90982154,-18.44256435
Myo7a,-14.25207938,0,0,0,0
Myo9a,0,4.7908208887,-19.2885929,-18.72971779,-13.53305748
Myo9b,-11.41787125,0,0,0,9.2450176927
Myo10,-3.334392297,-6.815880537,0,-16.97439656,-9.490970845
Myo18a,7.6095161567,0,0,0,0
Myo19,0,0,7.7086506351,12.298455999,9.3277935585
Myocd,-10.49472116,0,0,0,0
Myom1,0,0,16.153125634,-2.055336977,-24.18496171
Myom3,0,-20.98615773,-26.45039669,-14.15528641,0
Mypop,0,-7.315699018,0,0,0
Myrip,-15.07258959,0,19.170923194,0,0
Mysm1,13.599447318,0,0,0,0
Myt1l,0,11.092361355,0,0,0
Myzap,0,0,0,-11.17187441,-16.56667524
N4bp1,18.968557272,33.55234481,40.002448893,13.521057538,6.2517396853
N4bp2,0,3.8018108927,-6.771347268,0,0
N4bp3,0,0,-18.56008758,0,0
Naa20,0,15.239896063,24.294230321,13.07541943,5.9421127658
Naa25,0,3.8480786693,49.671224636,20.440117638,0
Naa40,0,0,0,0,8.3552084394
Naa50,0,0,0,18.372509627,13.980581794
Naaa,0,3.3020942167,0,0,0
Naaladl2,0,0,-12.46296263,-10.29091156,0
Nab1,12.993222735,14.322519634,0,0,0
Nab2,-15.74882514,0,0,0,0
Nabp1,9.1353233717,0,0,0,0
Nabp2,13.317991008,0,0,0,0
Nacc1,0,0,0,10.273829491,0
Nadk2,0,-2.829494937,-20.92145861,0,0
Nae1,-11.18628293,0,0,0,0
Nagk,-13.44563125,0,0,0,0
Naglu,-26.60496174,0,0,0,10.071328935
Nagpa,-11.05817929,0,0,0,0
Nags,0,0,0,0,23.646124468
Naif1,0,-7.563603148,0,0,0
Naip2,0,13.955655004,37.361265643,33.574493637,15.737585179
Naip5,0,9.1521990813,12.42590699,0,0
Naip6,0,18.946646686,0,0,0
Nampt,0,41.268154915,62.677917625,26.978975169,0
Nanp,0,-7.463770107,-10.01004178,0,0
Nans,0,0,0,14.195421197,26.077973981
Nap1l1,0,0,-21.59202019,0,0
Nap1l3,0,-4.626101479,-11.68957351,-16.09570559,-16.44228272
Nap1l5,0,0,-15.29712297,-17.67884946,-21.68366702
Napb,0,0,0,0,-9.525002505
Napepld,0,-1.130554503,0,10.889770162,0
Napg,0,-7.425472092,0,0,0
Napsa,0,-30.82618006,-18.51180429,-19.49616047,0
Narf,0,-3.417133202,-12.52686216,-13.57955026,0
Nars2,0,3.0349662233,0,0,0
Nasp,-11.05817929,0,9.4951644167,27.851888743,47.394321941
Nat2,0,7.082342238,0,0,0
Nat6,0,0,0,0,-11.92434268
Nat8,0,-13.83418312,0,0,0
Nat8f1,0,-11.55518692,0,0,0
Nat8f3,0,0,-17.84332644,0,-12.11860682
Nat8f5,0,-13.74664009,0,0,0
Nat8l,0,0,-14.44116033,0,0
Natd1,0,-10.83356433,-9.278374313,0,0
Nav1,14.371285023,0,0,0,0
Nav2,0,-9.942160319,-13.27940624,-25.58914243,-19.56438894
Nav3,0,17.274186473,47.612450018,32.588803169,0
Naxd,0,-11.5056732,-10.77445574,-16.00588751,-9.386521135
Naxe,0,-16.00676205,-14.30873779,0,0
Nbdy,0,0,-10.54009727,0,0
Nbea,0,1.9706545527,-21.7749605,-10.16629702,-17.90384951
Nbeal1,0,-17.63537281,-29.94075059,-26.1997385,-15.24481458
